Provider ID,Provider Name,Start Date,State of License
313,"Namor, Damaris",7/1/21,Florida
831,"Namor, Jazmin",5/1/21,Florida; Rhode Island
416,"Namor, Lawana",11/1/21,Florida
365,"Namor, Millicent",11/1/21,Florida
590,"Namor, Yaeko",10/1/21,Florida; Ohio
366,"Namor, Chaya",3/1/21,Massachusetts
162,"Namor, Wiley",6/1/21,New York
111,"Namor, Lauryn",9/1/21,New Jersey
138,"Namor, Theressa",10/1/21,New Jersey
138,"Namor, Delois",10/1/21,New York
189,"Namor, Xiomara",11/1/21,New York
881,"Namor, Cherie",9/1/21,Texas
626,"Namor, Ronny",8/1/21,Florida
395,"Namor, Ching",7/1/21,New Jersey;New York
421,"Namor, Moshe",5/1/21,Florida
636,"Namor, Theressa",11/1/21,Texas
114,"Namor, Margaretta",11/1/21,Florida
294,"Namor, Eugene",10/1/21,New York
639,"Namor, Anthony",3/1/21,Texas
141,"Namor, Crissy",6/1/21,Texas
347,"Namor, Emiko",9/1/21,New York
409,"Namor, Bula",10/1/21,Florida
450,"Namor, Florrie",10/1/21,New York
160,"Namor, Eugenie",11/1/21,New York
400,"Namor, Xiomara",9/1/21,New York
195,"Namor, Dawn",8/1/21,Florida
298,"Namor, Eugene",7/1/21,New York
325,"Namor, Eugenie",5/1/21,Florida
351,"Namor, Ronny",11/1/21,Florida
249,"Namor, Kiersten",11/1/21,Florida
194,"Namor, Emiko",10/1/21,Massachusetts
404,"Namor, Elmo",10/1/21,New York
481,"Namor, Laticia",10/1/21,Florida
209,"Namor, Randa",10/1/21,New York
226,"Namor, Cora",10/1/21,Arizona
431,"Namor, Bula",10/1/21,Florida
476,"Namor, Chaya",1/1/21,Florida
406,"Namor, Ronny",6/1/21,Texas
150,"Namor, Clayton",2/1/21,New York; New Jersey
382,"Namor, Theressa",10/1/21,Florida
101,"Namor, Olene",10/1/21,New York
459,"Namor, Cherie",11/1/21,New York
460,"Namor, Corrie",9/1/21,Florida
772,"Nightcrawler, Elmo",8/1/21,New York
230,"Nightcrawler, Annelle",7/1/21,Florida; New York
775,"Nightcrawler, Kandra",5/1/21,Arizona; California; Pennsylvania
103,"Nightcrawler, Crissy",11/1/21,Connecticut
462,"Nightcrawler, Salena",11/1/21,New York
791,"Nightcrawler, Ching",10/1/21,New York
284,"Nightcrawler, Coralee",2/1/21,New York
310,"Nightcrawler, Millicent",4/1/21,New York
335,"Nightcrawler, Moshe",6/1/21,New York
285,"Nightcrawler, Olene",11/1/21,New York
310,"Nightcrawler, Eugene",11/1/21,New Jersey
106,"Nightcrawler, Theressa",11/1/21,New York
339,"Nightcrawler, Mauricio",11/1/21,New York
441,"Nightcrawler, Margaretta",11/1/21,New York; Texas
262,"Nightcrawler, Damaris",11/1/21,New York
314,"Nightcrawler, Lisha",11/1/21,Florida
136,"Nightcrawler, Lisha",11/1/21,Florida
316,"Nightcrawler, Lela",11/1/21,Florida; Rhode Island
111,"Nightcrawler, Astrid",11/1/21,Florida
876,"Nightcrawler, Melani",10/1/21,Florida
344,"Nightcrawler, Clayton",10/1/21,Florida; Ohio
630,"Nightcrawler, Christi",10/1/21,Massachusetts
473,"Nightcrawler, Dawn",10/1/21,New York
384,"Nightcrawler, Florrie",10/1/21,New Jersey
371,"Nightcrawler, Lauryn",10/1/21,New Jersey
166,"Nightcrawler, Fidel",10/1/21,New York
141,"Nightcrawler, Alona",10/1/21,New York
346,"Nightcrawler, Joella",10/1/21,Texas
116,"Nightcrawler, Damaris",10/1/21,Florida
322,"Nightcrawler, Xiomara",10/1/21,New Jersey;New York
926,"Nightcrawler, Genie",3/1/21,Florida
417,"Nightcrawler, Olene",6/1/21,Texas
451,"Nightcrawler, Kristofer",9/1/21,Florida
247,"Nightcrawler, Jospeh",10/1/21,New York
144,"Nightcrawler, Bula",10/1/21,Texas
169,"Nightcrawler, Olene",11/1/21,Texas
426,"Nightcrawler, Felix",9/1/21,New York
299,"Nightcrawler, Jospeh",8/1/21,Florida
427,"Nightcrawler, Kami",7/1/21,New York
274,"Nightcrawler, Margaretta",5/1/21,New York
325,"Nightcrawler, Millicent",11/1/21,New York
325,"Nightcrawler, Kasey",11/1/21,Florida
274,"Nightcrawler, Annelle",10/1/21,New York
300,"Nightcrawler, Melani",3/1/21,Florida
963,"Nightcrawler, Loraine",6/1/21,Florida
173,"Nightcrawler, Eugene",9/1/21,Florida
147,"Nightcrawler, Ching",10/1/21,Massachusetts
173,"Nightcrawler, Denisha",10/1/21,New York
122,"Nightcrawler, Ronny",11/1/21,Florida
430,"Nightcrawler, Moshe",9/1/21,New York
455,"Nightcrawler, Chester",8/1/21,Arizona
251,"Nightcrawler, Cherie",7/1/21,Florida
217,"Nightcrawler, Cherie",5/1/21,Florida
277,"Nightcrawler, Fernande",11/1/21,Texas
226,"Nightcrawler, Vina",11/1/21,New York; New Jersey
226,"Nightcrawler, Cora",10/1/21,Florida
355,"Nightcrawler, Nohemi",3/1/21,New York
304,"Nightcrawler, Lisha",6/1/21,New York
232,"Nightcrawler, Theressa",9/1/21,Florida
747,"Nightcrawler, Emiko",10/1/21,New York
177,"Nightcrawler, Abram",10/1/21,Florida; New York
203,"Nightcrawler, Damaris",11/1/21,Arizona; California; Pennsylvania
280,"Nightcrawler, Laticia",9/1/21,Connecticut
246,"Nightcrawler, Berniece",8/1/21,New York
761,"Nightcrawler, Mauricio",7/1/21,New York
409,"Nightcrawler, Fernande",5/1/21,New York
281,"Nightcrawler, Jospeh",11/1/21,New York
783,"Osborn, Olene",11/1/21,New York
275,"Osborn, Kasey",10/1/21,New York
155,"Osborn, Felix",10/1/21,New Jersey
181,"Osborn, Margaretta",10/1/21,New York
105,"Osborn, Anthony",10/1/21,New York
259,"Osborn, Lisha",10/1/21,New York; Texas
465,"Osborn, Eugenie",10/1/21,New York
132,"Osborn, Denisha",1/1/21,Florida
286,"Osborn, Alona",6/1/21,Florida
107,"Osborn, Gerard",2/1/21,Florida; Rhode Island
415,"Osborn, Carmel",10/1/21,Florida
440,"Osborn, Dawn",10/1/21,Florida
184,"Osborn, Lisha",11/1/21,Florida; Ohio
832,"Osborn, Jospeh",9/1/21,Massachusetts
211,"Osborn, Angeline",8/1/21,New York
237,"Osborn, Moshe",7/1/21,New Jersey
77@,"Osborn, Annelle",5/1/21,New Jersey
859,"Osborn, Israel",11/1/21,New York
111,"Osborn, Chaya",11/1/21,New York
342,"Osborn, Theressa",10/1/21,Texas
393,"Osborn, Theressa",2/1/21,Florida
163,"Osborn, Daniell",4/1/21,New Jersey;New York
394,"Osborn, Chester",6/1/21,Florida
471,"Osborn, Yaeko",11/1/21,Texas
420,"Osborn, Florrie",11/1/21,Florida
370,"Osborn, Crissy",11/1/21,New York
344,"Osborn, Carmon",11/1/21,Texas
472,"Osborn, Florrie",11/1/21,Texas
120,"Osborn, Fidel",11/1/21,New York
319,"Osborn, Nohemi",11/1/21,Florida
320,"Osborn, Lizabeth",11/1/21,New York
169,"Osborn, Kandra",11/1/21,New York
221,"Osborn, Denver",11/1/21,New York
119,"Osborn, Nohemi",10/1/21,Florida
939,"Osborn, Kami",10/1/21,New York
119,"Osborn, Theressa",10/1/21,Florida
196,"Osborn, Kasey",10/1/21,Florida
197,"Osborn, Lenore",10/1/21,Florida
444,"Osborn, Lenore",10/1/21,Massachusetts
403,"Osborn, Yolonda",10/1/21,New York
451,"Osborn, Kasey",10/1/21,Florida
301,"Osborn, Ronny",10/1/21,New York
969,"Osborn, Cherie",10/1/21,Arizona
199,"Osborn, Alesia",10/1/21,Florida
200,"Osborn, Coralee",3/1/21,Florida
125,"Osborn, Damaris",6/1/21,Texas
125,"Osborn, Israel",9/1/21,New York; New Jersey
407,"Osborn, Denver",10/1/21,Florida
750,"Osborn, Emiko",10/1/21,New York
177,"Osborn, Kristofer",11/1/21,New York
255,"Osborn, Ronny",9/1/21,Florida
102,"Osborn, Yaeko",8/1/21,New York
332,"Osborn, Kasey",7/1/21,Florida; New York
358,"Osborn, Emiko",5/1/21,Arizona; California; Pennsylvania
179,"Panther, Nohemi",11/1/21,Connecticut
102,"Panther, Milan",11/1/21,New York
180,"Panther, Eugenie",10/1/21,New York
411,"Panther, Salena",3/1/21,New York
232,"Panther, Lizabeth",6/1/21,New York
284,"Panther, Elene",9/1/21,New York
207,"Panther, Leonore",10/1/21,New York
182,"Panther, Lenore",10/1/21,New Jersey
156,"Panther, Abram",11/1/21,New York
413,"Panther, Christi",9/1/21,New York
260,"Panther, Denisha",8/1/21,New York; Texas
236,"Panther, Chester",7/1/21,New York
364,"Panther, Cherie",5/1/21,Florida
134,"Panther, Elmo",11/1/21,Florida
211,"Panther, Astrid",11/1/21,Florida; Rhode Island
588,"Panther, Denisha",10/1/21,Florida
593,"Panther, Kiersten",3/1/21,Florida
83@,"Panther, Ludivina",6/1/21,Florida; Ohio
392,"Panther, Salena",9/1/21,Massachusetts
213,"Panther, Cherie",10/1/21,New York
418,"Panther, Eugenie",10/1/21,New Jersey
317,"Panther, Hyo",11/1/21,New Jersey
266,"Panther, Olene",9/1/21,New York
394,"Panther, Vina",8/1/21,New York
471,"Panther, Jaimee",7/1/21,Texas
138,"Panther, Kasey",5/1/21,Florida
420,"Panther, Vertie",11/1/21,New Jersey;New York
139,"Panther, Kasey",11/1/21,Florida
165,"Panther, Vertie",10/1/21,Texas
217,"Panther, Vina",10/1/21,Florida
115,"Panther, Lizabeth",10/1/21,New York
167,"Panther, Kami",10/1/21,Texas
910,"Panther, Eugenie",10/1/21,Texas
321,"Panther, Milan",10/1/21,New York
476,"Panther, Chaya",1/1/21,Florida
930,"Panther, Berniece",6/1/21,New York
425,"Panther, Felicita",2/1/21,New York
247,"Panther, Salena",10/1/21,New York
401,"Panther, Olene",10/1/21,Florida
453,"Panther, Alona",11/1/21,New York
326,"Panther, Eugene",9/1/21,Florida
197,"Panther, Kimber",8/1/21,Florida
250,"Panther, Ludivina",7/1/21,Florida
225,"Panther, Xiomara",5/1/21,Massachusetts
251,"Panther, Kristofer",11/1/21,New York
430,"Panther, Ronny",11/1/21,Florida
174,"Panther, Lela",10/1/21,New York
220,"Panther, Eugenie",2/1/21,Arizona
457,"Panther, Cherie",4/1/21,Florida
432,"Panther, Genie",6/1/21,Florida
381,"Panther, Latarsha",11/1/21,Texas
279,"Panther, Fernande",11/1/21,New York; New Jersey
433,"Panther, Marvis",11/1/21,Florida
499,"Panther, Millicent",11/1/21,New York
127,"Panther, Dorthy",11/1/21,New York
435,"Phantom, Torie",11/1/21,Florida
13@,"Phantom, Joella",11/1/21,New York
412,"Phantom, Lenore",11/1/21,Florida; New York
335,"Phantom, Salena",11/1/21,Arizona; California; Pennsylvania
463,"Phantom, Florrie",11/1/21,Connecticut
131,"Phantom, Torie",10/1/21,New York
464,"Phantom, Anthony",10/1/21,New York
259,"Phantom, Bula",10/1/21,New York
807,"Phantom, Chester",10/1/21,New York
554,"Phantom, Yolonda",10/1/21,New York
311,"Phantom, Ludivina",10/1/21,New York
818,"Phantom, Florrie",10/1/21,New Jersey
572,"Phantom, Fernande",10/1/21,New York
317,"Phantom, Marybelle",10/1/21,New York
108,"Phantom, Melani",10/1/21,New York; Texas
581,"Phantom, Bula",10/1/21,New York
186,"Phantom, Fernande",3/1/21,Florida
442,"Phantom, Elmo",6/1/21,Florida
845,"Phantom, Carmon",9/1/21,Florida; Rhode Island
161,"Phantom, Aide",10/1/21,Florida
238,"Phantom, Christi",10/1/21,Florida
136,"Phantom, Margaretta",11/1/21,Florida; Ohio
264,"Phantom, Kiersten",9/1/21,Massachusetts
213,"Phantom, Florrie",8/1/21,New York
213,"Phantom, Fidel",7/1/21,New Jersey
444,"Phantom, Abram",5/1/21,New Jersey
291,"Phantom, Anthony",11/1/21,New York
613,"Phantom, Xiomara",11/1/21,New York
112,"Phantom, Cora",10/1/21,Texas
394,"Phantom, Cherie",3/1/21,Florida
113,"Phantom, Marvis",6/1/21,New Jersey;New York
190,"Phantom, Emiko",9/1/21,Florida
420,"Phantom, Yaeko",10/1/21,Texas
165,"Phantom, Florrie",10/1/21,Florida
421,"Phantom, Theressa",11/1/21,New York
319,"Phantom, Ching",9/1/21,Texas
396,"Phantom, Cherie",8/1/21,Texas
217,"Phantom, Xiomara",7/1/21,New York
654,"Phantom, Moshe",5/1/21,Florida
270,"Phantom, Dorthy",11/1/21,New York
194,"Phantom, Kasey",11/1/21,New York
450,"Phantom, Melani",10/1/21,New York
412,"Phantom, Millicent",3/1/21,Florida
169,"Phantom, Crissy",6/1/21,New York
374,"Phantom, Emiko",9/1/21,Florida
144,"Phantom, Wiley",10/1/21,Florida
170,"Phantom, Melani",10/1/21,Florida
452,"Phantom, Cherie",11/1/21,Massachusetts
349,"Phantom, Coralee",9/1/21,New York
324,"Phantom, Ronny",8/1/21,Florida
687,"Phantom, Lenore",7/1/21,New York
120,"Phantom, Fernande",5/1/21,Arizona
273,"Phantom, Randa",11/1/21,Florida
454,"Phantom, Loraine",11/1/21,Florida
326,"Phantom, Fidel",10/1/21,Texas
454,"Phantom, Latisha",10/1/21,New York; New Jersey
404,"Phantom, Lisha",10/1/21,Florida
173,"Phantom, Carmel",10/1/21,New York
717,"Phantom, Elene",10/1/21,New York
123,"Phantom, Anthony",10/1/21,Florida
354,"Phantom, Latarsha",1/1/21,New York
222,"Phantom, Yolonda",6/1/21,Florida; New York
457,"Phantom, Yaeko",2/1/21,Arizona; California; Pennsylvania
227,"Phantom, Yolonda",10/1/21,Connecticut
253,"Phantom, Chaya",10/1/21,New York
305,"Phantom, Denver",11/1/21,New York
459,"Phantom, Salena",9/1/21,New York
101,"Phantom, Cora",8/1/21,New York
255,"Phantom, Jaimee",7/1/21,New York
434,"Phantom, Ronny",5/1/21,New York
205,"Polaris, Dorthy",11/1/21,New Jersey
385,"Polaris, Damaris",11/1/21,New York
793,"Polaris, Joella",10/1/21,New York
386,"Polaris, Fernande",2/1/21,New York; Texas
259,"Polaris, Marge",4/1/21,New York
259,"Polaris, Chester",6/1/21,Florida
388,"Polaris, Chester",11/1/21,Florida
388,"Polaris, Yolonda",11/1/21,Florida; Rhode Island
414,"Polaris, Marge",11/1/21,Florida
569,"Polaris, Elene",11/1/21,Florida
389,"Polaris, Vina",11/1/21,Florida; Ohio
573,"Polaris, Joella",11/1/21,Massachusetts
576,"Polaris, Alona",11/1/21,New York
314,"Polaris, Kasey",11/1/21,New Jersey
365,"Polaris, Millicent",11/1/21,New Jersey
160,"Polaris, Elene",11/1/21,New York
135,"Polaris, Olene",10/1/21,New York
850,"Polaris, Lenore",10/1/21,Texas
264,"Polaris, Berniece",10/1/21,Florida
854,"Polaris, Dorthy",10/1/21,New Jersey;New York
316,"Polaris, Christi",10/1/21,Florida
188,"Polaris, Denisha",10/1/21,Texas
93@,"Polaris, Damaris",10/1/21,Florida
350,"Polaris, Kasey",10/1/21,New York
342,"Polaris, Cherie",10/1/21,Texas
240,"Polaris, Clayton",10/1/21,Texas
445,"Polaris, Kami",10/1/21,New York
292,"Polaris, Annelle",3/1/21,Florida
367,"Polaris, Lisha",6/1/21,New York
241,"Polaris, Laticia",9/1/21,New York
395,"Polaris, Bula",10/1/21,New York
318,"Polaris, Lenore",10/1/21,Florida
344,"Polaris, Dawn",11/1/21,New York
114,"Polaris, Lenore",9/1/21,Florida
396,"Polaris, Mauricio",8/1/21,Florida
371,"Polaris, Millicent",7/1/21,Florida
422,"Polaris, Torie",5/1/21,Massachusetts
643,"Polaris, Anthony",11/1/21,New York
244,"Polaris, Millicent",11/1/21,Florida
269,"Polaris, Eugene",10/1/21,New York
270,"Polaris, Coralee",3/1/21,Arizona
296,"Polaris, Ludivina",6/1/21,Florida
322,"Polaris, Cherie",9/1/21,Florida
399,"Polaris, Nohemi",10/1/21,Texas
476,"Polaris, Millicent",10/1/21,New York; New Jersey
671,"Polaris, Everett",11/1/21,Florida
246,"Polaris, Margaretta",9/1/21,New York
451,"Polaris, Dorthy",8/1/21,New York
144,"Polaris, Eugene",7/1/21,Florida
938,"Polaris, Felix",5/1/21,New York
349,"Polaris, Ludivina",11/1/21,Florida; New York
452,"Polaris, Denisha",11/1/21,Arizona; California; Pennsylvania
172,"Polaris, Christi",10/1/21,Connecticut
299,"Polaris, Jospeh",3/1/21,New York
957,"Polaris, Jaimee",6/1/21,New York
326,"Polaris, Ronny",9/1/21,New York
199,"Polaris, Angeline",10/1/21,New York
327,"Polaris, Daniell",10/1/21,New York
353,"Polaris, Theressa",11/1/21,New York
302,"Polaris, Kami",9/1/21,New Jersey
379,"Polaris, Kristofer",8/1/21,New York
216,"Polaris, Eugenie",7/1/21,New York
728,"Polaris, Cherie",5/1/21,New York; Texas
124,"Polaris, Everett",11/1/21,New York
477,"Polaris, Dawn",11/1/21,Florida
278,"Polaris, Theressa",10/1/21,Florida
483,"Polaris, Kasey",10/1/21,Florida; Rhode Island
151,"Polaris, Olene",10/1/21,Florida
305,"Polaris, Vertie",10/1/21,Florida
748,"Polaris, Astrid",10/1/21,Florida; Ohio
177,"Polaris, Debra",10/1/21,Massachusetts
382,"Polaris, Leonora",1/1/21,New York
382,"Polaris, Abram",6/1/21,New Jersey
332,"Polaris, Kandra",2/1/21,New Jersey
250,"Polaris, Debra",10/1/21,New York
254,"Polaris, Jazmin",10/1/21,New York
129,"ProfessorX, Leonora",11/1/21,Texas
103,"ProfessorX, Kristofer",9/1/21,Florida
155,"ProfessorX, Xiomara",8/1/21,New Jersey;New York
181,"ProfessorX, Helene",7/1/21,Florida
335,"ProfessorX, Fidel",5/1/21,Texas
24@,"ProfessorX, Dawn",11/1/21,Florida
181,"ProfessorX, Margaretta",11/1/21,New York
794,"ProfessorX, Marge",10/1/21,Texas
130,"ProfessorX, Elene",2/1/21,Texas
438,"ProfessorX, Moshe",4/1/21,New York
291,"ProfessorX, Xiomara",6/1/21,Florida
438,"ProfessorX, Carmel",11/1/21,New York
234,"ProfessorX, Olene",11/1/21,New York
439,"ProfessorX, Berniece",11/1/21,New York
107,"ProfessorX, Olene",11/1/21,Florida
107,"ProfessorX, Carmon",11/1/21,New York
305,"ProfessorX, Helene",11/1/21,Florida
825,"ProfessorX, Annelle",11/1/21,Florida
571,"ProfessorX, Lisha",11/1/21,Florida
210,"ProfessorX, Ludivina",11/1/21,Massachusetts
262,"ProfessorX, Dawn",11/1/21,New York
289,"ProfessorX, Eugene",10/1/21,Florida
443,"ProfessorX, Kasey",10/1/21,New York
366,"ProfessorX, Cora",10/1/21,Arizona
111,"ProfessorX, Israel",10/1/21,Florida
393,"ProfessorX, Ching",10/1/21,Florida
419,"ProfessorX, Xiomara",10/1/21,Texas
112,"ProfessorX, Crissy",10/1/21,New York; New Jersey
317,"ProfessorX, Ronny",10/1/21,Florida
163,"ProfessorX, Maragret",10/1/21,New York
363,"ProfessorX, Theressa",10/1/21,New York
164,"ProfessorX, Genie",10/1/21,Florida
369,"ProfessorX, Xiomara",3/1/21,New York
165,"ProfessorX, Eugenie",6/1/21,Florida; New York
114,"ProfessorX, Florrie",9/1/21,Arizona; California; Pennsylvania
376,"ProfessorX, Christi",10/1/21,Connecticut
293,"ProfessorX, Lenore",10/1/21,New York
141,"ProfessorX, Jospeh",11/1/21,New York
150,"ProfessorX, Ronny",9/1/21,New York
296,"ProfessorX, Dawn",8/1/21,New York
156,"ProfessorX, Kami",7/1/21,New York
195,"ProfessorX, Joella",5/1/21,New York
272,"ProfessorX, Nohemi",11/1/21,New Jersey
400,"ProfessorX, Delois",11/1/21,New York
221,"ProfessorX, Gerard",10/1/21,New York
247,"ProfessorX, Torie",3/1/21,New York; Texas
298,"ProfessorX, Bula",6/1/21,New York
299,"ProfessorX, Lien",9/1/21,Florida
325,"ProfessorX, Dorthy",10/1/21,Florida
443,"ProfessorX, Lela",10/1/21,Florida; Rhode Island
453,"ProfessorX, Ronny",11/1/21,Florida
378,"ProfessorX, Jospeh",9/1/21,Florida
403,"ProfessorX, Lisha",8/1/21,Florida; Ohio
455,"ProfessorX, Lela",7/1/21,Massachusetts
481,"ProfessorX, Eugenie",5/1/21,New York
353,"ProfessorX, Kasey",11/1/21,New Jersey
277,"ProfessorX, Genie",11/1/21,New Jersey
379,"ProfessorX, Gerard",10/1/21,New York
223,"ProfessorX, Patrick",3/1/21,New York
202,"ProfessorX, Olene",6/1/21,Texas
356,"ProfessorX, Lauryn",9/1/21,Florida
305,"ProfessorX, Marvis",10/1/21,New Jersey;New York
152,"ProfessorX, Florrie",10/1/21,Florida
251,"ProfessorX, Marge",11/1/21,Texas
153,"ProfessorX, Eugenie",9/1/21,Florida
384,"Pryde, Margaretta",8/1/21,New York
359,"Pryde, Latarsha",7/1/21,Texas
14@,"Pryde, Anthony",5/1/21,Texas
334,"Pryde, Denisha",11/1/21,New York
411,"Pryde, Laticia",11/1/21,Florida
15@,"Pryde, Millicent",10/1/21,New York
437,"Pryde, Florrie",10/1/21,New York
463,"Pryde, Joella",10/1/21,New York
798,"Pryde, Dawn",10/1/21,Florida
295,"Pryde, Cherie",10/1/21,New York
158,"Pryde, Chester",10/1/21,Florida
286,"Pryde, Theressa",1/1/21,Florida
133,"Pryde, Jaimee",6/1/21,Florida
133,"Pryde, Denisha",2/1/21,Massachusetts
441,"Pryde, Clayton",10/1/21,New York
441,"Pryde, Lenore",10/1/21,Florida
442,"Pryde, Crissy",11/1/21,New York
135,"Pryde, Christi",9/1/21,Arizona
110,"Pryde, Cherie",8/1/21,Florida
212,"Pryde, Leonore",7/1/21,Florida
315,"Pryde, Jazmin",5/1/21,Texas
417,"Pryde, Joella",11/1/21,New York; New Jersey
340,"Pryde, Olene",11/1/21,Florida
366,"Pryde, Joella",10/1/21,New York
417,"Pryde, Aide",2/1/21,New York
598,"Pryde, Felicita",4/1/21,Florida
341,"Pryde, Laticia",6/1/21,New York
469,"Pryde, Theressa",11/1/21,Florida; New York
342,"Pryde, Christi",11/1/21,Arizona; California; Pennsylvania
292,"Pryde, Chester",11/1/21,Connecticut
421,"Pryde, Latarsha",11/1/21,New York
421,"Pryde, Torie",11/1/21,New York
140,"Pryde, Vina",11/1/21,New York
472,"Pryde, Zoraida",11/1/21,New York
891,"Pryde, Jospeh",11/1/21,New York
396,"Pryde, Bula",11/1/21,New York
473,"Pryde, Leonore",11/1/21,New Jersey
448,"Pryde, Leonora",10/1/21,New York
116,"Pryde, Kristofer",10/1/21,New York
651,"Pryde, Christi",10/1/21,New York; Texas
321,"Pryde, Patrick",10/1/21,New York
656,"Pryde, Lawana",10/1/21,Florida
405,"Pryde, Moshe",10/1/21,Florida
662,"Pryde, Hyo",10/1/21,Florida; Rhode Island
220,"Pryde, Helene",10/1/21,Florida
476,"Pryde, Preston",10/1/21,Florida
119,"Pryde, Leonore",10/1/21,Florida; Ohio
298,"Pryde, Jazmin",10/1/21,Massachusetts
323,"Pryde, Daniell",3/1/21,New York
170,"Pryde, Dawn",6/1/21,New Jersey
937,"Pryde, Marvis",9/1/21,New Jersey
452,"Pryde, Angeline",10/1/21,New York
247,"Pryde, Chaya",10/1/21,New York
376,"Pryde, Annelle",11/1/21,Texas
325,"Pryde, Wiley",9/1/21,Florida
437,"Pryde, Kami",8/1/21,New Jersey;New York
951,"Pryde, Dawn",7/1/21,Florida
275,"Pryde, Denisha",5/1/21,Texas
377,"Pryde, Kimber",11/1/21,Florida
429,"Pryde, Olene",11/1/21,New York
250,"Pryde, Salena",10/1/21,Texas
250,"Pryde, Jospeh",3/1/21,Texas
353,"Pryde, Emiko",6/1/21,New York
456,"Pryde, Maragret",9/1/21,Florida
405,"Pryde, Clayton",10/1/21,New York
150,"Pryde, Elmo",10/1/21,New York
202,"Pryde, Xiomara",11/1/21,New York
253,"Pryde, Lenore",9/1/21,Florida
330,"Pryde, Leonore",8/1/21,New York
228,"Pryde, Aide",7/1/21,Florida
331,"Pryde, Jaimee",5/1/21,Florida
152,"Pryde, Milan",11/1/21,Florida
504,"Pryde, Gerard",11/1/21,Massachusetts
127,"Pryde, Milan",10/1/21,New York
435,"Pryde, Cherie",3/1/21,Florida
307,"Psylocke, Millicent",6/1/21,New York
435,"Psylocke, Melani",9/1/21,Arizona
9@h,"Psylocke, Cora",10/1/21,Florida
154,"Psylocke, Leonore",10/1/21,Florida
308,"Psylocke, Cora",11/1/21,Texas
104,"Psylocke, Bula",9/1/21,New York; New Jersey
462,"Psylocke, Elene",8/1/21,Florida
257,"Psylocke, Millicent",7/1/21,New York
385,"Psylocke, Crissy",5/1/21,New York
411,"Psylocke, Kami",11/1/21,Florida
462,"Psylocke, Lenore",11/1/21,New York
437,"Psylocke, Carmon",10/1/21,Florida; New York
412,"Psylocke, Torie",10/1/21,Arizona; California; Pennsylvania
438,"Psylocke, Xiomara",10/1/21,Connecticut
362,"Psylocke, Fidel",10/1/21,New York
439,"Psylocke, Zoraida",10/1/21,New York
261,"Psylocke, Denisha",10/1/21,New York
236,"Psylocke, Crissy",1/1/21,New York
338,"Psylocke, Gerard",6/1/21,New York
390,"Psylocke, Carmon",2/1/21,New York
211,"Psylocke, Dorthy",10/1/21,New Jersey
467,"Psylocke, Dorthy",10/1/21,New York
135,"Psylocke, Ronny",11/1/21,New York
366,"Psylocke, Christi",9/1/21,New York; Texas
136,"Psylocke, Christi",8/1/21,New York
162,"Psylocke, Margaretta",7/1/21,Florida
368,"Psylocke, Lela",5/1/21,Florida
355,"Psylocke, Christi",11/1/21,Florida; Rhode Island
369,"Psylocke, Moshe",11/1/21,Florida
879,"Psylocke, Milan",10/1/21,Florida
113,"Psylocke, Damaris",2/1/21,Florida; Ohio
421,"Psylocke, Joella",4/1/21,Massachusetts
370,,,New York
889,"Psylocke, Maragret",11/1/21,New Jersey
447,"Psylocke, Ching",11/1/21,New Jersey
473,"Psylocke, Kasey",11/1/21,New York
115,,11/1/21,New York
147,"Psylocke, Torie",11/1/21,Texas
923,"Psylocke, Dawn",11/1/21,Florida
375,"Psylocke, Cherie",11/1/21,New Jersey;New York
119,"Psylocke, Patrick",11/1/21,Florida
478,"Psylocke, Torie",11/1/21,Texas
478,"Psylocke, Annelle",11/1/21,Florida
224,"Psylocke, Everett",10/1/21,New York
301,"Psylocke, Denisha",10/1/21,Texas
465,"Psylocke, Nohemi",10/1/21,Texas
978,"Psylocke, Hyo",10/1/21,New York
227,"Psylocke, Latarsha",10/1/21,Florida
175,,10/1/21,New York
406,"Psylocke, Delois",10/1/21,New York
254,"Psylocke, Wiley",10/1/21,New York
511,"Psylocke, Olene",10/1/21,Florida
179,"Psylocke, Vertie",10/1/21,New York
259,"Punisher, Felicita",10/1/21,Florida
515,"Punisher, Torie",3/1/21,Florida
179,"Punisher, Dorthy",6/1/21,Florida
358,"Punisher, Torie",9/1/21,Massachusetts
261,"Punisher, Cherie",10/1/21,New York
519,"Punisher, Ching",10/1/21,Florida
410,"Punisher, Melani",11/1/21,New York
333,,9/1/21,Arizona
436,"Punisher, Annelle",8/1/21,Florida
780,"Punisher, Randa",7/1/21,Florida
103,"Punisher, Alona",5/1/21,Texas
437,"Punisher, Emiko",11/1/21,New York; New Jersey
131,"Punisher, Millicent",11/1/21,Florida
207,"Punisher, Xiomara",10/1/21,New York
182,"Punisher, Gerard",3/1/21,New York
310,"Punisher, Lisha",6/1/21,Florida
290,"Punisher, Patrick",9/1/21,New York
183,"Punisher, Wiley",10/1/21,Florida; New York
337,"Punisher, Xiomara",10/1/21,Arizona; California; Pennsylvania
363,"Punisher, Damaris",11/1/21,Connecticut
565,"Punisher, Millicent",9/1/21,New York
389,"Punisher, Marvis",8/1/21,New York
133,"Punisher, Theressa",7/1/21,New York
236,"Punisher, Xiomara",5/1/21,New York
313,"Punisher, Debra",11/1/21,New York
160,"Punisher, Christi",11/1/21,New York
416,"Punisher, Aide",10/1/21,New Jersey
